username,created_at,text,likes,reposts,section,merged_section
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 06:00:49,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 06:00:39,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 05:00:46,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 05:00:38,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 05:00:35,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 05:00:17,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 05:00:11,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 04:00:51,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 04:00:49,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 04:00:43,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 04:00:06,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 03:07:06,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 02:00:04,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 01:41:42,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-26 00:05:52,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-25 23:47:09,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-25 22:05:25,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-25 22:00:20,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-25 21:54:02,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-25 21:43:44,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-25 21:18:08,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 22:10:33,,3,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 21:15:08,,6,0,"I'm sorry, but I need the text you want me to analyze in order to provide the appropriate section name. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 20:41:49,,0,1,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 19:35:21,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 19:05:40,,4,1,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 18:28:52,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 18:09:31,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 17:19:39,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 17:03:45,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 17:02:56,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 16:56:31,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 16:56:18,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 16:43:24,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 16:28:17,,3,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 16:08:02,,3,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 16:00:51,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 16:00:13,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 15:27:46,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 14:52:41,,3,2,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 14:34:03,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 14:14:37,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 14:12:04,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 14:02:32,,1,0,"I'm sorry, but I need the text you want me to analyze in order to provide the appropriate section name. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 13:12:51,,2,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 12:53:42,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 12:32:15,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 12:30:06,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 12:03:05,,2,1,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 12:00:31,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 11:46:30,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 11:26:13,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 11:19:27,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 11:15:29,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 10:55:48,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 10:55:21,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 10:13:04,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 10:00:54,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 10:00:09,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 09:29:03,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 09:23:32,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 09:19:44,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 09:13:08,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 09:08:34,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-24 09:06:13,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
