create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-14 23:55:21,foxnews,"""You couldn't have the nation without the Army."" Retired US Army veteran Chuck DeVore explains that @realdonaldtrump showcasing the history and might of the military branch could lead to record recruitment of the next generation of America's heroes.",188208,3202,41,956,US,7515957856177343775,Military,Defense & Security,
2025-06-14 23:51:58,foxnews,WATCH: An inferno rages at an oil depot in Tehran as Iran and Israel continue to fire on each other.,243342,7099,270,425,US,7515956956696268062,World News,World,
2025-06-14 23:36:04,foxnews,"""Freedom's not free."" War historian Robert Edsel reflects on why it's important to actively talk about the heroes who have paid the ultimate sacrifice to make America what it is today, and the men and women who carry on the fight to keep the nation free.",54350,975,9,91,US,7515952862678060319,Veterans Affairs,Veterans Affairs,
2025-06-14 23:28:28,foxnews,"WATCH: The Old Guard brings history to life at the military parade celebrating the 250th birthday of the US Army, sharing the sound and spirit of the American Revolution and the nation's first president, George Washington, who led the Americans to victory and independence.",1430448,82769,1579,3967,US,7515950909982051614,Military,Defense & Security,
2025-06-14 23:09:24,foxnews,"""Our last president walked away in shame, let people die. This president brought them to the center of the universe, Washington D.C., in uniform and said thank you."" Joey Jones reflects on how @realdonaldtrump has honored and celebrated American heroes who fought in Afghanistan and Iraq over the course of two decades, compared to former President Joe Biden.",409817,12196,236,1932,US,7515945982773808414,Politics,Politics,Trump Administration
2025-06-14 22:56:24,foxnews,"""It's priceless, this entire experience."" @emilycompagno44 details why it is so important for @realdonaldtrump to showcase America's military might and give gratitude to the nation's heroes as the country celebrates the 250th birthday of the US Army.",354422,7429,162,3356,US,7515942654664789279,Military News,Defense & Security,
2025-06-14 22:55:26,foxnews,"WATCH: The Fort Sill Artillery Half Section makes its thunderous entrance into the military parade honoring the 250th birthday of the US Army, as six majestic horses highlight a proud American tradition.",491565,24634,650,1397,US,7515942426935053599,Military,Defense & Security,
2025-06-14 22:54:32,foxnews,"WATCH: The US Army parachute team, the Golden Knights, descend from the sky to ring in America's military parade honoring our nation's heroes and the Army's 250th birthday.",177733,4388,70,382,US,7515942175553703199,Military News,Defense & Security,
2025-06-14 22:29:32,foxnews,"WATCH: Vice President @jd, second lady Usha Vance and their children arrive at the military parade celebration ringing in the 250th birthday of the US Army.",699681,22071,230,1609,US,7515935732918209822,Politics,Politics,Biden Administration
2025-06-14 22:18:58,foxnews,"WATCH: @realdonaldtrump, first lady Melania Trump, Defense Sec. Pete Hegseth and the Trump administration pledge their allegiance to America during a rendition of the national anthem celebrating the 250th birthday of the US Army.",602005,27238,745,1980,US,7515933009502047518,Politics,Politics,Trump Administration
2025-06-14 22:16:31,foxnews,WATCH: @realdonaldtrump and first lady Melania Trump arrive to a roaring applause at America's military parade honoring the Army's milestone 250th birthday.,1507916,49502,1144,2964,US,7515932374601960735,Politics,Politics,Trump Administration
2025-06-14 21:52:39,foxnews,"WATCH: Man tackled by law enforcement, charged with allegedly assaulting officer with a rock",693791,23462,484,1013,US,7515926194278239519,Crime,Crime,
2025-06-14 20:52:15,foxnews,"WATCH: Americans handle some ""pretty cool"" weapons during the Army's 250th birthday celebration.",803271,32852,897,1107,US,7515910686019439902,Military,Defense & Security,
2025-06-14 20:42:02,foxnews,WATCH: A boy plays fetch with a robotic dog during the Army's 250th birthday celebration.,45748,773,41,50,US,7515907990705245470,Technology,Technology,
2025-06-14 20:31:23,foxnews,BREAKING: Trey Yingst reports that Iran has launched a fifth wave of ballistic missiles into Israel.,597283,17231,837,1616,US,7515905280094375199,World News,World,
2025-06-14 19:42:53,foxnews,"WATCH: U.S. troops compete in a fitness challenge before the Washington, D.C., parade celebrating the Army’s 250th birthday.",488330,10265,144,268,US,7515892797874933023,Military,Defense & Security,
2025-06-14 19:12:42,foxnews,WATCH: A drone in Northern Israel is shot down as Iran retaliates against Israel.,724376,12335,964,244,US,7515885018162449694,World News,World,
2025-06-14 18:30:35,foxnews,WATCH: The Israeli Air Force targeted Iranian missile launchers that the IDF says were pointed at Israeli civilians.,279222,5712,68,222,US,7515874139291307294,World News,World,
2025-06-14 17:29:30,foxnews,"On the U.S. Army’s 250th birthday, Secretary of Defense Pete Hegseth credits @realdonaldtrump's leadership for restoring pride in our military: “Americans want to join and we’re raising the standards, we’re making them equal, we’re getting all the political correct garbage out of our ranks.”",277034,4236,58,1375,US,7515858404586327326,Military News,Defense & Security,
2025-06-14 16:35:35,foxnews,"BREAKING: Trey Yingst is on the ground at the site of a missile strike in central Israel — as police, military, and global media swarm the scene.",937024,35840,1472,7494,US,7515844474350734622,Breaking News,Breaking News,
2025-06-14 16:18:22,foxnews,BREAKING: The White House is reacting to the deadly shooting that targeted Democratic lawmakers — with President Trump and Attorney General Bondi vowing to bring the full force of the law down on those responsible. The FBI is already on the ground as the hunt intensifies for what authorities call a cold-blooded killer posing as a cop.,192529,3118,47,433,US,7515840064824347935,Breaking News,Breaking News,
2025-06-14 15:53:37,foxnews,"BREAKING: Massive manhunt underway after a fake cop shot Democratic lawmakers. Former Minnesota House Speaker Melissa Hortman and her husband, Mark, were murdered. State Senator John Hoffman and his wife, Yvette, were also targeted at their home by the same impersonator, police say.",673343,20523,1238,2559,US,7515833661946711327,Crime News,Crime,
2025-06-14 14:48:27,foxnews,"EXCLUSIVE: StephanieTurner, the women’s fencer who knelt in protest of a trans athlete, breaks her silence after USA Fencing reverses controversial policies — says the sport has “fallen into the hands of unpatriotic tyrants” and demands an audit of the organization’s leadership, social media, and online platforms.",373534,6463,21,365,US,7515816875465493791,Sports News,Sports,
2025-06-14 14:29:29,foxnews,"On @foxandfriends Weekend, @realdonaldtrump’s Secretary of Defense Pete  rips Joe Biden's autopen antics — says the current president is the opposite: fully present, locked in, and putting America first.",699817,14617,188,1907,US,7515811963050511646,Politics,Politics,Biden Administration
2025-06-14 13:13:49,foxnews,"UPDATE: Israeli intel now believes 30 IRGC Air Force commanders and other terrorists were killed in the strike, per @treyyingst. It follows earlier reporting that Israel lured top Iranian air force commanders — and others tied to the terrorist group — into a meeting, then executed a high-stakes trap to keep them there. “We knew this would make them meet,” an Israeli official told FOX News, “but more importantly, we knew how to keep them there.”",2381053,98458,3050,2026,US,7515792418151615774,Military News,Defense & Security,
2025-06-14 12:23:04,foxnews,"Outrage erupts after Tim Walz claims China — not the U.S. — has the “moral authority” to broker peace between  Israel and Iran.  Yes, the same China that backs Iran and crushes dissent is suddenly the “neutral actor,” the failed VP candidate insists.",131362,4034,278,498,US,7515779266517208351,Politics,Politics,Foreign Policy
2025-06-14 13:30:00,foxnews,"""The Unholy Trinity"" star Pierce Brosnan on how he and wife Keely Shaye Smith are ""blessed to have each other as companions in this life.""",446455,6856,320,343,US,7515779066276908318,Entertainment,Entertainment,
2025-06-14 13:00:00,foxnews,"Marlee Matlin, star of the new documentary, “Marlee Matlin: Not Alone Anymore,” says that without Winkler in her life, ""I don't think I would've made it this far.""",249369,1088,17,60,US,7515778865244015902,Entertainment,Entertainment,
2025-06-14 12:18:26,foxnews,"British royals expert Hilary Fordwich says, “The king’s birthday celebration is this weekend… Notably, there will be distance from the Sussexes who have not been invited for the third year in a row. They won't be there, and they won't be on the balcony.”",45580,421,4,46,US,7515778137209212190,Royal News,Royal News,
2025-06-14 11:16:01,foxnews,Today is @realdonaldtrump’s 79th birthday — and he’s sharing the spotlight with the U.S. Army’s 250th birthday parade. Watch the celebration live on FoxNews.com!,596140,54681,2077,4095,US,7515761986127318303,Entertainment,Entertainment,
2025-06-14 02:17:49,foxnews,WATCH: Damage area in Ramat Gan after Iran retaliates against Israel.,1121912,42050,1544,3942,US,7515623480482680095,World News,World,
2025-06-14 02:08:58,foxnews,"Former LAPD detective Moses Castillo says that Mayor Karen Bass was slow to respond to the anti-ICE protest in Los Angeles, which resulted in widespread rioting.",117125,1333,16,95,US,7515621176761224478,Local News,Local News,
2025-06-14 01:54:04,foxnews,WATCH: The Iron Dome kicks in as Iran launches missiles at Israel.,3116648,83347,3532,2007,US,7515617381582900510,World News,World,
2025-06-14 00:59:08,foxnews,WATCH: Rep. Norma Torres (D-CA) says President Trump needs to reimburse Los Angeles for the anti-ICE riots.,259312,3107,731,6213,US,7515603200578161951,Politics,Politics,Immigration
2025-06-14 01:30:00,foxnews,"""You want to protest this?"" Sheriff conducts massive drug bust against cartel suspect — says anti-ICE ""idiots"" showed up to protest.",1253106,96584,13896,3099,US,7515601496487005471,Crime,Crime,
2025-06-14 00:47:06,foxnews,Woman arrested after authorities allegedly find 25 illegal immigrants in the back of her truck.,149640,6814,437,247,US,7515600095300144415,Crime,Crime,
2025-06-14 00:09:19,foxnews,WATCH: IDF footage captures the interception of two UAVs launched by Iran.,186692,2792,75,93,US,7515590350220709150,Military News,Defense & Security,
2025-06-14 00:07:32,foxnews,"Patty Morin, whose daughter Rachel Morin was killed by an illegal immigrant, appears on 'Fox & Friends' to respond to Rep. Jasmine Crockett's (D-TX) efforts to minimize the impact of illegal immigration.",72195,962,15,99,US,7515589908824608030,Politics,Politics,Immigration
2025-06-14 00:00:00,foxnews,Criminal Defense Attorney David Wohl says California looters are going to face serious prison time especially if they have prior offenses.,55453,438,1,32,US,7515583822113705247,Crime News,Crime,
2025-06-15 23:44:36,foxnews,@President Donald J Trump on Iran-Israel: “I hope there’s going to be a deal.”,683240,32397,975,1204,US,7516326158699384095,International Relations,World,
2025-06-15 23:19:51,foxnews,"Authorities believe Vance Luther Boelter, the fugitive suspected of killing a lawmaker, her husband, and shooting two others, is still alive.",167989,2247,91,224,US,7516319691363601710,Crime News,Crime,
2025-06-15 23:02:33,foxnews,"@President Donald J Trump says the Army’s birthday parade was a success, calls out people who said it would rain.",408378,8163,1013,3678,US,7516315312980004126,Politics,Politics,Trump Administration
2025-06-15 22:38:50,foxnews,Mel Gibson blasted California Gov. Gavin Newsom and Los Angeles Mayor Karen Bass for their handling of the anti-ICE protests that erupted in Los Angeles last weekend.,53076,1082,6,156,US,7516309145625136430,Politics,Politics,Immigration
