username,created_at,text,likes,reposts,section
The Washington Post,2025-05-16 14:59:28,"Nine inmates remain on the loose Friday afternoon after 11 escaped from a New Orleans jail in the morning, with the Orleans Parish sheriff warning that they should be considered “armed and dangerous.”",35,6,Crime News
The Washington Post,2025-05-16 13:55:32,The Department of Homeland Security is vetting a pitch for a reality television show in which immigrants would compete against one another for U.S. citizenship.,165,75,Immigration
The Washington Post,2025-05-16 12:49:18,"For at least half a century, the National Weather Service has been an around-the-clock operation. That is no longer possible in parts of the country.",928,429,Weather
The Washington Post,2025-05-16 12:07:47,"Sean “Diddy” Combs’s federal sex-trafficking trial will end its first week of testimony Friday with more cross-examination of the prosecution’s star witness, Casandra “Cassie” Ventura.

Here are three key takeaways from Ventura’s testimony so far.",23,4,Entertainment News
The Washington Post,2025-05-16 11:44:08,"Two years ago, Georgia began allowing low-income adults to join Medicaid on the condition that they work or train for a job. But Georgia’s experience may actually offer reason for caution nationwide.",63,14,Health Care
The Washington Post,2025-05-16 10:55:05,"The chief prosecutor of the International Criminal Court, currently pursuing war-crimes cases against the leaders of Israel and Russia, has abruptly stepped aside while under investigation himself amid allegations of sexual misconduct.",39,11,World News
The Washington Post,2025-05-16 10:14:46,"Trump officials accused former FBI director James B. Comey of threatening President Donald Trump after Comey posted a picture of seashells on a beach arranged to spell out “86 47.” Trump is the 47th president; “86” can mean banning or removing someone, but it can also be slang for killing a person.",69,12,Politics
The Washington Post,2025-05-16 10:07:12,"‘American Idol’s’ last superstar, Carrie Underwood, seized her title 20 years ago and found her groove by separating her public persona from her private life. So her performance at Trump’s inauguration shocked some fans.",26,2,Entertainment
The Washington Post,2025-05-16 09:40:58,President Donald Trump reveled in the spectacle of wealth and power over four frenzied days of deal-making in the Middle East this week. Less clear are the details of what he achieved.,53,15,Politics
The Washington Post,2025-05-16 09:19:37,"Populations in major American cities have bounced back from pandemic-induced drops, with New York, Houston and Los Angeles leading the way, according to new data from the U.S. Census Bureau — a recovery that experts said was fueled primarily by immigration.",122,36,Urban Affairs
The Washington Post,2025-05-16 09:15:46,"Five years since the pandemic began, millions of people are still grappling with long covid. Some trials are focusing on drugs that target the immune system, which is affected by different pathways to long covid.",844,257,Health
The Washington Post,2025-05-16 09:09:26,Charter Communications and Cox Communications will merge in a deal that combines two of the three biggest U.S. cable companies as their industry faces threats from cord-cutting and wireless competition.,27,10,Business
The Washington Post,2025-05-16 08:56:52,"If you’ve noticed Siri listening when you didn’t ask for it, you have until July 2 to file a claim for your piece of Apple’s $95 million Siri settlement.",170,60,Technology News
The Washington Post,2025-05-16 08:37:03,"After days of chaotic planning and repeated delays, Russian and Ukrainian delegations finally met Friday in Istanbul for the first direct talks in three years, amid limited expectations for progress.",33,11,International News
The Washington Post,2025-05-16 08:36:14,"Some shoppers are getting surprised with new fees from online purchases, sometimes days or weeks after ordering, as tariffs on Chinese goods hit U.S. consumers.",106,41,Business
The Washington Post,2025-05-16 07:35:52,"Friday's sports front: Bowing out

Here's @baileyannej.bsky.social on Game 5: www.washingtonpost.com/sports/2025/...

And @barrysvrlugawp.bsky.social on the silence, and the end: www.washingtonpost.com/sports/2025/...",10,2,Sports
The Washington Post,2025-05-15 20:10:54,"More than 500 Voice of America contractors will lose their jobs as the U.S.-funded news service continues its legal battle with the Trump administration.

“Buckle up,” Kari Lake of the U.S. Agency for Global Media told The Post. “There’s more to come.”",78,33,Politics
The Washington Post,2025-05-15 19:00:31,"After hours of uncomfortable cross-examination Thursday, Cassie Ventura was portrayed by defense lawyers as an active participant in a turbulent but consensual relationship with Sean “Diddy” Combs marked by drug addiction and enthusiasm for freak-offs.",27,8,Entertainment News
The Washington Post,2025-05-15 18:14:44,"Israeli strikes in the Gaza Strip killed more than 100 people Thursday, the enclave’s civil defense force said, as President Donald Trump sidesteps Israel on his multi-stop tour of the Middle East.",128,81,World News
The Washington Post,2025-05-15 17:48:48,"Tracking Trump, Day 116:

• Birthright citizenship case at Supreme Court
• The cost of Trump's military parade
• Trump's take on Russia-Ukraine peace talks

Plus more to know for May 15: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",51,17,Politics
The Washington Post,2025-05-15 16:15:54,"During day four of Sean “Diddy” Combs’s sex trafficking trial, his attorney, Anna Estevao, appeared to be trying to link aspects of Combs’s behavior to drug use when questioning his ex-girlfriend Cassie Ventura.

Read more from the trial: wapo.st/3GSrGFn",21,2,Crime
The Washington Post,2025-05-15 15:48:56,"BREAKING: Kennedy Center staff announces intent to unionize. My latest: 

www.washingtonpost.com/entertainmen...",217,34,Entertainment
The Washington Post,2025-05-15 15:29:48,"Breaking news: President Trump's June military parade in D.C. could cost $25 million to $45 million and involve dozens of war planes, hundreds of Army vehicles and thousands of soldiers sleeping in government office buildings.",206,138,Politics
The Washington Post,2025-05-15 15:08:13,"Breaking news: Staffers at the John F. Kennedy Center for the Performing Arts said that they plan to form a union in response to several waves of layoffs and what they describe as a lack of transparency from leaders at the arts institution, which President Donald Trump took over in February.",526,98,Labor News
The Washington Post,2025-05-15 14:59:21,"If the Trump administration persuades the Supreme Court, it could allow the administration to begin denying automatic citizenship to the children born in 28 states and other U.S. territories.

Read more about the SCOTUS birthright citizenship case:",49,17,Politics
The Washington Post,2025-05-15 13:37:30,"If the “Mission: Impossible” franchise is over, then it was quite a send-off for Tom Cruise, whose enthusiasm — and dedication to insane stunts — hasn’t dimmed.",58,9,Entertainment
The Washington Post,2025-05-15 13:13:45,"An early-season heat dome will bring a week of unusual heat and humidity. impacting about 50 million people across the South.

Waters will warm in the Gulf of Mexico and Caribbean Sea ahead of hurricane season, which starts in just over two weeks.",127,41,Weather
The Washington Post,2025-05-15 12:58:27,"Breaking news: The Supreme Court appears divided about whether to scale back nationwide orders that have blocked President Donald Trump’s ban on birthright citizenship, in a case with implications for judicial power and what it means to be an American.",61,21,Politics
