username,created_at,text,likes,reposts,urls,expanded_urls,section,merged_section
The Washington Post,2025-06-19 13:20:20,"“Never did I imagine hands on me, and let alone being put on the ground,” said Alex Padilla, California’s first Latino senator, in an interview this week.",233,76,['https://www.washingtonpost.com/style/power/2025/06/19/alex-padilla-handcuffed/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/style/power/2025/06/19/alex-padilla-handcuffed/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],Politics,Politics
The Washington Post,2025-06-19 13:11:00,"“All U.S. bases are within our reach and we will boldly target them” if attacked, Iran's defense minister warned this month. Here's where he's talking about from @joshuaqyang.bsky.social

www.washingtonpost.com/world/2025/0...",41,11,['https://www.washingtonpost.com/world/2025/06/19/middle-east-us-bases-iran-strikes-trump/'],['https://www.washingtonpost.com/world/2025/06/19/middle-east-us-bases-iran-strikes-trump/'],World News,World
The Washington Post,2025-06-19 12:36:02,"Vance Boelter, the suspect in the shootings of Minnesota lawmakers, was captured in a field after a neighbor alerted an officer that she had seen a man hiding in the grass.",73,15,['https://www.washingtonpost.com/nation/2025/06/19/minnesota-lawmaker-shooting-timeline/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/nation/2025/06/19/minnesota-lawmaker-shooting-timeline/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],Crime News,Crime
The Washington Post,2025-06-19 11:50:29,"In April, 280,000 eggs that belonged to Cal-Maine Foods were stolen.

Before the heist, Cal-Maine had come under investigation. The Justice Department had launched a formal inquiry into a spike in egg prices — and was specifically looking into Cal-Maine’s business practices. wapo.st/44ox783",606,188,['https://wapo.st/44ox783'],['https://wapo.st/44ox783'],Business,Business & Economy
The Washington Post,2025-06-19 10:59:08,"Historic Mitchelville Freedom Park was the first self-governing town of formerly enslaved people in the country, according to the nonprofit that runs it.

Now, visitors sleep there to get close to history.",753,151,['https://www.washingtonpost.com/travel/2025/06/18/juneteenth-black-history-mitchelville-south-carolina/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/travel/2025/06/18/juneteenth-black-history-mitchelville-south-carolina/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],History,History
The Washington Post,2025-06-19 10:18:52,"In late May, a husky puppy arrived at a shelter in Austin weighing just three pounds. She stabilized in two days, and staff named her Kiss — “because everyone wanted to give her a big kiss.”",268,34,['https://www.washingtonpost.com/lifestyle/2025/06/19/puppy-left-trash-rescue-texas/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/lifestyle/2025/06/19/puppy-left-trash-rescue-texas/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],Human Interest,Human Interest
The Washington Post,2025-06-19 09:46:43,"SpaceX’s Starship spacecraft exploded on its test stand on Wednesday, sending a large fireball into the sky. The company had cleared personnel from around the site. wapo.st/4kUmz6G",7040,1469,['https://wapo.st/4kUmz6G'],['https://wapo.st/4kUmz6G'],Science/Technology,Technology
The Washington Post,2025-06-19 09:14:41,"Hurricane Erick made landfall in western Oaxaca, Mexico, as a Category 3 with 125 mph winds. The highest impact region is sparsely populated.",57,9,['https://www.washingtonpost.com/weather/2025/06/19/hurricane-erick-mexico-category-4/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/weather/2025/06/19/hurricane-erick-mexico-category-4/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],Weather,Weather
The Washington Post,2025-06-18 22:00:35,"Hezbollah is holding its fire during Iran’s conflict with Israel as it faces domestic pressure not to drag a fragile Lebanon into war and bets the violence does not yet threaten the survival of its longtime patron, diplomats and people close to the group said.",66,12,['https://wapo.st/3ZFOT46'],['https://wapo.st/3ZFOT46'],International Relations,World
The Washington Post,2025-06-18 21:55:54,"The artists responsible for last year's poop statue appear to have struck again. This time with a work called “Dictator Approved,” an 8-foot-tall sculpture showing a gold-painted hand with a thumbs-up quashing the sea foam green crown of the Statute of Liberty on the National Mall.",1471,390,['https://wapo.st/3TjutdH'],['https://wapo.st/3TjutdH'],Art News,Art News
The Washington Post,2025-06-18 21:45:52,"Egypt, desperate for stability in the region, “is not happy” about the escalation between Israel and Iran, or the possibility of U.S. involvement, said a former Egyptian official close to the government.",113,31,['https://www.washingtonpost.com/world/2025/06/18/israel-iran-strikes-live-us-trump/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/world/2025/06/18/israel-iran-strikes-live-us-trump/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],International Relations,World
The Washington Post,2025-06-18 21:43:29,"Iran’s foreign minister in a lengthy social media post Wednesday evening listed things that “the whole world should know,” including that Iran acts “solely” in self-defense and has “never sought” nuclear weapons. He also said Iran is committed to diplomacy with any country but Israel.",87,16,['https://wapo.st/4jTJuxp'],['https://wapo.st/4jTJuxp'],International Relations,World
The Washington Post,2025-06-18 21:30:01,A federal judge on Wednesday ruled there was sufficient evidence for prosecutors to pursue a hate crime charge against the man accused of hurling molotov cocktails at a group of demonstrators calling for the release Israeli hostages in Gaza earlier this month.,119,22,['https://wapo.st/4jUr3sw'],['https://wapo.st/4jUr3sw'],Crime,Crime
The Washington Post,2025-06-18 21:06:51,"What do Americans think about the possibility of launching U.S. airstrikes against Iran, which President Donald Trump threatened this week? The Post texted more than 1,000 people on Wednesday to ask. This is how they responded.",43,9,['https://wapo.st/44vy0L9'],['https://wapo.st/44vy0L9'],Politics,Politics
The Washington Post,2025-06-18 19:43:50,"President Trump is weighing whether to strike Iran, and the Pentagon has built up U.S. military forces in the Middle East in recent days. Trump told reporters Wednesday he had not come to a decision: “I may do it, I may not do it,” he said.",78,32,['https://wapo.st/4jTJuxp'],['https://wapo.st/4jTJuxp'],World News,World
The Washington Post,2025-06-18 17:59:02,"Safety concerns are already prompting lawmakers to change the way they live, especially in places like Minnesota, which has a civic culture that promotes close contact with constituents.",201,43,['https://wapo.st/4kQNYGz'],['https://wapo.st/4kQNYGz'],Politics,Politics
The Washington Post,2025-06-18 16:52:41,"Breaking news: The State Department is requiring that all student visa applicants make their social media accounts public to be scrutinized for hostility toward the U.S., according to a cable obtained by The Post.",690,421,['https://www.washingtonpost.com/national-security/2025/06/18/student-visas-social-media-vetting-state-department/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/national-security/2025/06/18/student-visas-social-media-vetting-state-department/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],Politics,Politics
The Washington Post,2025-06-18 16:19:31,"President Trump delivered an “ultimate ultimatum” to Iranian leaders to dismantle their nuclear program, he said, but has not made a final decision about whether to strike Iran and draw Washington into a new conflict in the Middle East.",41,18,['https://www.washingtonpost.com/politics/2025/06/18/trump-iran-bombing-israel/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/politics/2025/06/18/trump-iran-bombing-israel/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],International Relations,World
The Washington Post,2025-06-18 15:15:31,"Breaking news: A jury found Karen Read not guilty of killing her police officer boyfriend, John O’Keefe, acquitting her a year after a judge declared a mistrial on identical charges.",487,65,['https://wapo.st/460ZTg8'],['https://wapo.st/460ZTg8'],Crime,Crime
The Washington Post,2025-06-18 14:26:23,"In a statement, Prime Minister Benjamin Netanyahu once again profusely thanked President Donald Trump as a “great friend” to Israel and for his support in “defending Israel’s skies.”

“We are in continuous communication, including last night,” he said. “We had a very warm conversation.”",57,16,['https://wapo.st/4jYrPVt'],['https://wapo.st/4jYrPVt'],Politics,Politics
The Washington Post,2025-06-18 13:47:27,"The baby of a brain-dead Georgia woman, who was kept on life support for months, was delivered Friday, according to the woman’s family, reigniting debates over the medical consent and end-of-life decisions for pregnant women since the fall of Roe v. Wade.",358,116,['https://wapo.st/3G1HntE'],['https://wapo.st/3G1HntE'],Health,Health
The Washington Post,2025-06-18 13:14:53,"Senate Republicans are preparing to propose legislation that analysts say could deal a greater financial blow to hospitals and result in millions more uninsured Americans, slicing deeper into Medicaid to finance President Trump's agenda.",117,69,['https://wapo.st/406pKPZ'],['https://wapo.st/406pKPZ'],Health Care,Health
The Washington Post,2025-06-18 12:50:27,"The focus at the Young Women’s Leadership Summit, a conference hosted by MAGA group Turning Point USA, was on culture, not politics.

“Less Prozac, more protein!” said influencer Alex Clark. “Less burnout, more babies! Less feminism, more femininity!”",49,15,['https://www.washingtonpost.com/style/power/2025/06/18/young-maga-women/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/style/power/2025/06/18/young-maga-women/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Culture,Arts & Culture
The Washington Post,2025-06-18 12:31:01,"The trust funds for Social Security and Medicare will run out of money in less than a decade, according to a report released Wednesday.

Here's what to know:",118,49,['https://wapo.st/446lLUZ'],['https://wapo.st/446lLUZ'],Economy,Business & Economy
The Washington Post,2025-06-18 11:59:22,"Catherine, Princess of Wales, pulled out of a high-profile horse racing event on Wednesday. She has slowly returned to public events after cancer treatment and had been expected in the procession of Royal Ascot.",28,5,['https://www.washingtonpost.com/world/2025/06/18/princess-kate-middleton-ascot-horserace/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/world/2025/06/18/princess-kate-middleton-ascot-horserace/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],Royal News,Royal News
The Washington Post,2025-06-18 11:11:49,"Seven men have been charged with stealing approximately $100 million worth of gold, diamonds, rubies, emeralds and luxury watches in 2022, in what prosecutors called the “largest jewelry heist in U.S. history.”",50,14,['https://wapo.st/3HJ6AcH'],['https://wapo.st/3HJ6AcH'],Crime,Crime
The Washington Post,2025-06-18 10:29:13,"Breaking news: A divided Supreme Court cleared the way for states to ban certain gender transition treatments for minors, a polarizing national issue the Trump administration has seized on in initiatives targeting transgender rights.",49,18,['https://wapo.st/3HNfXrU'],['https://wapo.st/3HNfXrU'],Politics,Politics
The Washington Post,2025-06-18 10:09:51,"Electric engines are almost silent. They’re so quiet, automakers add sounds to warn pedestrians and cyclists they’re coming. 

Automakers across the industry have hired DJs, composers and audio engineers to give their electric cars and trucks radically different voices. 

Listen to them here:",71,16,['https://www.washingtonpost.com/climate-solutions/interactive/2025/ev-sound-safety-warning/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/climate-solutions/interactive/2025/ev-sound-safety-warning/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Automotive News,Automotive News
The Washington Post,2025-06-18 09:04:07,"A federal judge ruled that transgender and nonbinary Americans should be able to reflect their gender identities on newly issued passports, temporarily blocking the Trump administration’s efforts to limit the sex options available on new passports.",281,57,['https://www.washingtonpost.com/nation/2025/06/18/trans-us-passport-ruling-trump-policy/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/nation/2025/06/18/trans-us-passport-ruling-trump-policy/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Politics,Politics
